time,i1alpha,u1alpha,motorTorque,motorMechanicalAngularVelocity,|psi2|
0.0454002,109.932,322.693,124.98,-11.1972,0.196211
0.0455002,115.704,321.253,124.006,-11.1662,0.197463
0.0456002,121.368,319.495,122.843,-11.1354,0.198958
0.0457002,126.917,317.422,121.494,-11.1051,0.200686
0.0458002,132.347,315.036,119.958,-11.0751,0.202641
0.0459002,137.652,312.34,118.237,-11.0455,0.204814
0.0460002,142.828,309.334,116.333,-11.0164,0.207197
0.0461002,147.868,306.024,114.247,-10.9879,0.20978
0.0462002,152.768,302.412,111.982,-10.9599,0.212553
0.0463002,157.524,298.501,109.539,-10.9325,0.215506
0.0464002,162.129,294.295,106.92,-10.9058,0.21863
0.0465002,166.581,289.799,104.128,-10.8797,0.221914
0.0466002,170.874,285.017,101.166,-10.8544,0.225348
0.0467002,175.005,279.954,98.0348,-10.8299,0.228922
0.0468002,178.969,274.615,94.7389,-10.8062,0.232627
0.0469002,182.762,269.004,91.2808,-10.7834,0.236453
0.0470002,186.381,263.128,87.6635,-10.7615,0.24039
0.0471002,189.822,256.992,83.8904,-10.7405,0.24443
0.0472002,193.081,250.603,79.965,-10.7205,0.248565
0.0473002,196.156,243.966,75.8907,-10.7016,0.252784
0.0474002,199.043,237.089,71.6713,-10.6837,0.257082
0.0475002,201.74,229.978,67.3106,-10.6668,0.261449
0.0476002,204.244,222.639,62.8127,-10.6511,0.265879
0.0477002,206.553,215.081,58.1816,-10.6366,0.270364
0.0478002,208.663,207.311,53.4216,-10.6232,0.274897
0.0479002,210.574,199.336,48.537,-10.6111,0.279473
0.0480002,212.282,191.164,43.5324,-10.6002,0.284084
0.0481002,213.788,182.804,38.4123,-10.5906,0.288726
0.0482002,215.088,174.263,33.1814,-10.5823,0.293391
0.0483002,216.182,165.55,27.8446,-10.5754,0.298076
0.0484002,217.069,156.674,22.4067,-10.5697,0.302774
0.0485002,217.748,147.643,16.8728,-10.5655,0.307482
0.0486002,218.218,138.467,11.2481,-10.5627,0.312194
0.0487003,218.478,129.154,5.53753,-10.5613,0.316905
0.0488003,218.529,119.713,-0.253458,-10.5614,0.321612
0.0489003,218.371,110.154,-6.11956,-10.5629,0.326311
0.0490003,218.003,100.487,-12.0554,-10.5659,0.330997
0.0491003,217.426,90.7204,-18.0554,-10.5705,0.335667
0.0492003,216.64,80.8642,-24.1141,-10.5765,0.340317
0.0493003,215.647,70.9283,-30.2258,-10.584,0.344944
0.0494003,214.446,60.9223,-36.385,-10.5931,0.349545
0.0495003,213.041,50.8562,-42.586,-10.6038,0.354116
0.0496003,211.431,40.74,-48.8229,-10.616,0.358655
0.0497003,209.619,30.5835,-55.0901,-10.6298,0.363158
0.0498003,207.606,20.3968,-61.3818,-10.6451,0.367623
0.0499003,205.394,10.19,-67.6922,-10.662,0.372048
0.0500003,202.985,-0.0268016,-74.0155,-10.6805,0.376429
0.0501003,200.383,-10.2436,-80.3457,-10.7006,0.380764
0.0502003,197.589,-20.4503,-86.6772,-10.7223,0.385051
0.0503003,194.606,-30.6369,-93.0041,-10.7455,0.389287
0.0504003,191.437,-40.7932,-99.3205,-10.7704,0.393471
0.0505003,188.085,-50.9092,-105.621,-10.7968,0.3976
0.0506003,184.554,-60.975,-111.899,-10.8247,0.401672
0.0507003,180.847,-70.9806,-118.15,-10.8543,0.405686
0.0508003,176.968,-80.9162,-124.367,-10.8854,0.409638
0.0509003,172.92,-90.7719,-130.544,-10.918,0.413529
0.0510003,168.709,-100.538,-136.678,-10.9522,0.417355
0.0511003,164.336,-110.205,-142.76,-10.9879,0.421115
0.0512003,159.808,-119.763,-148.787,-11.0251,0.424808
0.0513003,155.129,-129.203,-154.753,-11.0638,0.428432
0.0514003,150.303,-138.515,-160.652,-11.1039,0.431985
0.0515003,145.335,-147.691,-166.479,-11.1455,0.435467
0.0516003,140.23,-156.721,-172.228,-11.1886,0.438874
0.0517003,134.993,-165.596,-177.896,-11.2331,0.442207
0.0518003,129.63,-174.308,-183.475,-11.2789,0.445465
0.0519003,124.145,-182.848,-188.962,-11.3262,0.448644
0.0520003,118.544,-191.207,-194.352,-11.3748,0.451746
0.0521003,112.832,-199.378,-199.64,-11.4247,0.454767
0.0522003,107.016,-207.352,-204.82,-11.4759,0.457708
0.0523003,101.101,-215.121,-209.89,-11.5284,0.460567
0.0524003,95.0929,-222.678,-214.843,-11.5821,0.463343
0.0525003,88.9976,-230.016,-219.676,-11.637,0.466036
0.0526003,82.8214,-237.126,-224.385,-11.6931,0.468644
0.0527003,76.5702,-244.002,-228.965,-11.7503,0.471166
0.0528003,70.2503,-250.637,-233.413,-11.8087,0.473601
0.0529003,63.8679,-257.025,-237.725,-11.8681,0.47595
0.0530003,57.4295,-263.16,-241.897,-11.9286,0.47821
0.0531003,50.9415,-269.034,-245.925,-11.9901,0.480381
0.0532003,44.4102,-274.643,-249.806,-12.0525,0.482463
0.0533003,37.8421,-279.981,-253.537,-12.1159,0.484455
0.0534003,31.2439,-285.043,-257.115,-12.1802,0.486356
0.0535003,24.622,-289.824,-260.537,-12.2453,0.488166
0.0536003,17.983,-294.318,-263.799,-12.3113,0.489884
0.0537003,11.3336,-298.522,-266.9,-12.378,0.491509
0.0538003,4.68032,-302.431,-269.837,-12.4454,0.493041
0.0539003,-1.97019,-306.042,-272.608,-12.5136,0.49448
0.0540003,-8.61131,-309.351,-275.21,-12.5824,0.495825
0.0541003,-15.2365,-312.355,-277.641,-12.6518,0.497076
0.0542003,-21.839,-315.05,-279.899,-12.7218,0.498232
0.0543003,-28.4125,-317.434,-281.984,-12.7923,0.499293
0.0544003,-34.9502,-319.505,-283.893,-12.8633,0.50026
0.0545003,-41.4458,-321.261,-285.624,-12.9347,0.50113
0.0546004,-47.8927,-322.7,-287.178,-13.0065,0.501906
0.0547004,-54.2846,-323.82,-288.552,-13.0786,0.502585
0.0548004,-60.6151,-324.62,-289.746,-13.151,0.503168
0.0549004,-66.8778,-325.101,-290.759,-13.2237,0.503655
0.0550004,-73.0667,-325.26,-291.591,-13.2966,0.504046
0.0551004,-79.1754,-325.098,-292.241,-13.3697,0.50434
0.0552004,-85.1979,-324.616,-292.71,-13.4429,0.504538
0.0553004,-91.1283,-323.813,-292.996,-13.5161,0.50464
0.0554004,-96.9607,-322.691,-293.1,-13.5894,0.504645
0.0555004,-102.689,-321.25,-293.023,-13.6626,0.504554
0.0556004,-108.308,-319.492,-292.765,-13.7358,0.504366
0.0557004,-113.812,-317.419,-292.326,-13.8089,0.504083
0.0558004,-119.195,-315.032,-291.708,-13.8818,0.503703
0.0559004,-124.452,-312.335,-290.911,-13.9546,0.503227
0.0560004,-129.578,-309.329,-289.936,-14.027,0.502656
0.0561004,-134.568,-306.018,-288.785,-14.0992,0.501989
0.0562004,-139.416,-302.405,-287.458,-14.1711,0.501227
0.0563004,-144.118,-298.494,-285.958,-14.2426,0.50037
0.0564004,-148.67,-294.288,-284.286,-14.3137,0.499419
0.0565004,-153.066,-289.792,-282.444,-14.3843,0.498373
0.0566004,-157.302,-285.009,-280.434,-14.4544,0.497233
0.0567004,-161.375,-279.945,-278.258,-14.524,0.495999
0.0568004,-165.28,-274.606,-275.918,-14.5929,0.494672
0.0569004,-169.012,-268.995,-273.417,-14.6613,0.493252
0.0570004,-172.57,-263.118,-270.756,-14.729,0.49174
0.0571004,-175.948,-256.982,-267.94,-14.796,0.490137
0.0572004,-179.144,-250.592,-264.97,-14.8622,0.488442
0.0573004,-182.154,-243.955,-261.849,-14.9277,0.486656
0.0574004,-184.975,-237.077,-258.58,-14.9923,0.48478
0.0575004,-187.606,-229.966,-255.167,-15.0561,0.482814
0.0576004,-190.042,-222.627,-251.613,-15.119,0.48076
0.0577004,-192.281,-215.068,-247.92,-15.181,0.478617
0.0578004,-194.322,-207.298,-244.093,-15.242,0.476386
0.0579004,-196.162,-199.322,-240.135,-15.302,0.474069
0.0580004,-197.8,-191.15,-236.05,-15.3611,0.471666
0.0581004,-199.233,-182.79,-231.841,-15.419,0.469177
0.0582004,-200.461,-174.249,-227.512,-15.4759,0.466604
0.0583004,-201.482,-165.536,-223.067,-15.5317,0.463946
0.0584004,-202.295,-156.659,-218.51,-15.5863,0.461207
0.0585004,-202.9,-147.628,-213.846,-15.6397,0.458385
0.0586004,-203.295,-138.451,-209.077,-15.692,0.455482
0.0587004,-203.48,-129.138,-204.21,-15.7431,0.452499
0.0588004,-203.456,-119.697,-199.247,-15.7929,0.449437
0.0589004,-203.221,-110.138,-194.194,-15.8414,0.446296
0.0590004,-202.777,-100.471,-189.054,-15.8887,0.443079
0.0591004,-202.124,-90.704,-183.832,-15.9347,0.439786
0.0592004,-201.262,-80.8477,-178.534,-15.9793,0.436418
0.0593004,-200.193,-70.9116,-173.162,-16.0226,0.432976
0.0594004,-198.917,-60.9055,-167.723,-16.0645,0.429462
0.0595004,-197.435,-50.8394,-162.22,-16.1051,0.425877
0.0596004,-195.749,-40.723,-156.659,-16.1442,0.422222
0.0597004,-193.861,-30.5665,-151.044,-16.182,0.418498
0.0598004,-191.773,-20.3798,-145.38,-16.2183,0.414706
0.0599004,-189.486,-10.173,-139.672,-16.2533,0.410849
0.0600004,-187.003,0.0438863,-133.925,-16.2867,0.406927
0.0601004,-184.326,10.2607,-128.143,-16.3188,0.402943
0.0602004,-181.458,20.4674,-122.332,-16.3494,0.398896
0.0603004,-178.402,30.6539,-116.496,-16.3785,0.39479
0.0604004,-175.16,40.8101,-110.641,-16.4061,0.390626
0.0605005,-171.737,50.9261,-104.77,-16.4323,0.386405
0.0606005,-168.135,60.9918,-98.8906,-16.4571,0.382129
0.0607005,-164.357,70.9973,-93.006,-16.4803,0.3778
0.0608005,-160.409,80.9327,-87.1214,-16.5021,0.37342
0.0609005,-156.292,90.7883,-81.2419,-16.5224,0.36899
0.0610005,-152.013,100.554,-75.3723,-16.5412,0.364513
0.0611005,-147.573,110.221,-69.5176,-16.5586,0.359991
0.0612005,-142.979,119.779,-63.6826,-16.5745,0.355426
0.0613005,-138.235,129.219,-57.8722,-16.589,0.35082
0.0614005,-133.345,138.531,-52.0913,-16.602,0.346176
0.0615005,-128.314,147.706,-46.3445,-16.6136,0.341495
0.0616005,-123.147,156.736,-40.6367,-16.6238,0.33678
0.0617005,-117.849,165.611,-34.9727,-16.6325,0.332034
0.0618005,-112.426,174.323,-29.3571,-16.6399,0.32726
0.0619005,-106.882,182.862,-23.7945,-16.6458,0.32246
0.0620005,-101.223,191.221,-18.2896,-16.6504,0.317638
0.0621005,-95.4549,199.392,-12.8469,-16.6536,0.312796
0.0622005,-89.5833,207.365,-7.47086,-16.6555,0.307937
0.0623005,-83.6137,215.134,-2.16601,-16.656,0.303065
0.0624005,-77.5521,222.691,3.0633,-16.6552,0.298184
0.0625005,-71.4045,230.028,8.21276,-16.6532,0.293297
0.0626005,-65.1769,237.137,13.2781,-16.6499,0.288407
0.0627005,-58.8755,244.013,18.2552,-16.6453,0.28352
0.0628005,-52.5063,250.648,23.1399,-16.6395,0.278639
0.0629005,-46.0757,257.036,27.9282,-16.6325,0.273769
0.0630005,-39.59,263.17,32.6161,-16.6244,0.268914
0.0631005,-33.0556,269.044,37.1997,-16.6151,0.26408
0.0632005,-26.4788,274.653,41.6754,-16.6047,0.259272
0.0633005,-19.8661,279.99,46.0393,-16.5931,0.254494
0.0634005,-13.2241,285.051,50.2879,-16.5806,0.249754
0.0635005,-6.5593,289.831,54.4177,-16.567,0.245057
0.0636005,0.12185,294.325,58.4252,-16.5524,0.24041
0.0637005,6.81274,298.529,62.3072,-16.5368,0.23582
0.0638005,13.5068,302.438,66.0604,-16.5203,0.231293
0.0639005,20.1975,306.048,69.6817,-16.5028,0.226839
0.0640005,26.8782,309.356,73.1681,-16.4846,0.222463
0.0641005,33.5424,312.359,76.5168,-16.4654,0.218176
0.0642005,40.1835,315.054,79.7249,-16.4455,0.213986
0.0643005,46.7951,317.438,82.7898,-16.4248,0.209902
0.0644005,53.3706,319.508,85.709,-16.4034,0.205935
0.0645005,59.9036,321.264,88.4799,-16.3813,0.202093
0.0646005,66.3876,322.702,91.1004,-16.3585,0.198388
0.0647005,72.8164,323.821,93.5682,-16.3351,0.194831
0.0648005,79.1836,324.621,95.8813,-16.3111,0.191432
0.0649005,85.4829,325.101,98.0378,-16.2866,0.188204
0.0650005,91.7083,325.26,100.036,-16.2616,0.185157
0.0651005,97.8535,325.098,101.874,-16.2361,0.182303
0.0652005,103.913,324.615,103.55,-16.2102,0.179654
0.0653005,109.88,323.811,105.063,-16.184,0.177221
0.0654005,115.749,322.689,106.412,-16.1574,0.175015
0.0655005,121.514,321.247,107.595,-16.1305,0.173045
0.0656005,127.17,319.489,108.613,-16.1033,0.171323
0.0657005,132.711,317.415,109.462,-16.076,0.169856
0.0658005,138.132,315.028,110.144,-16.0484,0.168652
0.0659005,143.427,312.33,110.657,-16.0208,0.167719
0.0660005,148.592,309.324,111.002,-15.993,0.167059
0.0661005,153.62,306.012,111.177,-15.9652,0.166679
0.0662005,158.508,302.399,111.182,-15.9374,0.166578
0.0663005,163.25,298.487,111.018,-15.9097,0.166758
0.0664006,167.842,294.281,110.685,-15.882,0.167218
0.0665006,172.279,289.784,110.184,-15.8544,0.167953
0.0666006,176.558,285.001,109.513,-15.8271,0.168961
0.0667006,180.672,279.937,108.675,-15.7999,0.170234
0.0668006,184.62,274.596,107.67,-15.773,0.171766
0.0669006,188.396,268.985,106.498,-15.7464,0.173549
0.0670006,191.998,263.108,105.161,-15.7201,0.175572
0.0671006,195.421,256.971,103.66,-15.6941,0.177825
0.0672006,198.662,250.581,101.996,-15.6686,0.180299
0.0673006,201.719,243.944,100.171,-15.6436,0.182981
0.0674006,204.588,237.066,98.1867,-15.6191,0.18586
0.0675006,207.266,229.953,96.044,-15.595,0.188924
0.0676006,209.75,222.614,93.7452,-15.5716,0.192162
0.0677006,212.039,215.056,91.2923,-15.5488,0.195562
0.0678006,214.13,207.284,88.6875,-15.5266,0.199112
0.0679006,216.021,199.309,85.9331,-15.5051,0.202802
0.0680006,217.71,191.136,83.0315,-15.4844,0.206621
0.0681006,219.196,182.775,79.9852,-15.4644,0.210558
0.0682006,220.477,174.234,76.7969,-15.4452,0.214603
0.0683006,221.551,165.521,73.4694,-15.4268,0.218746
0.0684006,222.419,156.644,70.0057,-15.4093,0.222979
0.0685006,223.078,147.613,66.4089,-15.3927,0.227293
0.0686006,223.529,138.436,62.682,-15.377,0.231678
0.0687006,223.77,129.122,58.8284,-15.3623,0.236128
0.0688006,223.803,119.681,54.8516,-15.3486,0.240635
0.0689006,223.626,110.122,50.7549,-15.3359,0.245192
0.0690006,223.239,100.455,46.5421,-15.3243,0.249791
0.0691006,222.644,90.6876,42.2168,-15.3137,0.254427
0.0692006,221.841,80.8311,37.783,-15.3043,0.259094
0.0693006,220.831,70.8949,33.2445,-15.296,0.263785
0.0694006,219.615,60.8888,28.6054,-15.2888,0.268495
0.0695006,218.193,50.8225,23.8697,-15.2829,0.27322
0.0696006,216.568,40.7061,19.0418,-15.2781,0.277954
0.0697006,214.74,30.5495,14.1258,-15.2746,0.282693
0.0698006,212.713,20.3627,9.12617,-15.2723,0.287432
0.0699006,210.487,10.1559,4.04732,-15.2713,0.292167
0.0700006,208.065,-0.0609711,-1.10621,-15.2716,0.296894
0.0701006,205.45,-10.2778,-6.32986,-15.2731,0.301609
0.0702006,202.644,-20.4844,-11.619,-15.276,0.306309
0.0703006,199.65,-30.6709,-16.9689,-15.2803,0.310991
0.0704006,196.471,-40.8271,-22.3748,-15.2859,0.31565
0.0705006,193.109,-50.9429,-27.832,-15.2928,0.320285
0.0706006,189.569,-61.0085,-33.3355,-15.3012,0.324891
0.0707006,185.854,-71.0139,-38.8805,-15.3109,0.329467
0.0708006,181.967,-80.9492,-44.4621,-15.322,0.334009
0.0709006,177.913,-90.8047,-50.0753,-15.3345,0.338514
0.0710006,173.695,-100.57,-55.7151,-15.3485,0.342981
0.0711006,169.318,-110.237,-61.3766,-15.3638,0.347407
0.0712006,164.786,-119.795,-67.0548,-15.3806,0.351789
0.0713006,160.103,-129.234,-72.7445,-15.3987,0.356125
0.0714006,155.275,-138.546,-78.4408,-15.4184,0.360414
0.0715006,150.305,-147.722,-84.1387,-15.4394,0.364653
0.0716006,145.199,-156.751,-89.8331,-15.4618,0.36884
0.0717006,139.963,-165.626,-95.5191,-15.4857,0.372973
0.0718006,134.6,-174.337,-101.192,-15.511,0.377051
0.0719006,129.117,-182.876,-106.846,-15.5377,0.381072
0.0720006,123.519,-191.235,-112.476,-15.5659,0.385033
0.0721006,117.811,-199.405,-118.078,-15.5954,0.388934
0.0722006,111.999,-207.378,-123.647,-15.6263,0.392772
0.0723007,106.09,-215.147,-129.178,-15.6586,0.396547
0.0724007,100.088,-222.703,-134.666,-15.6922,0.400257
0.0725007,93.9998,-230.04,-140.106,-15.7273,0.4039
0.0726007,87.8316,-237.149,-145.494,-15.7636,0.407475
0.0727007,81.5893,-244.025,-150.825,-15.8014,0.410981
0.0728007,75.2793,-250.659,-156.094,-15.8404,0.414417
0.0729007,68.9077,-257.046,-161.297,-15.8807,0.41778
0.0730007,62.4808,-263.18,-166.429,-15.9223,0.421071
0.0731007,56.0052,-269.053,-171.486,-15.9652,0.424288
0.0732007,49.4871,-274.662,-176.463,-16.0093,0.427429
0.0733007,42.9332,-279.999,-181.357,-16.0546,0.430495
0.0734007,36.3498,-285.06,-186.163,-16.1012,0.433483
0.0735007,29.7437,-289.839,-190.878,-16.1489,0.436393
0.0736007,23.1212,-294.333,-195.496,-16.1978,0.439224
0.0737007,16.4891,-298.536,-200.015,-16.2478,0.441974
0.0738007,9.85395,-302.444,-204.431,-16.2989,0.444645
0.0739007,3.2223,-306.054,-208.739,-16.3511,0.447233
0.0740007,-3.39921,-309.362,-212.936,-16.4043,0.449739
0.0741007,-10.004,-312.364,-217.02,-16.4586,0.452162
0.0742007,-16.5855,-315.058,-220.985,-16.5138,0.4545
0.0743007,-23.1371,-317.442,-224.83,-16.57,0.456755
0.0744007,-29.6524,-319.512,-228.552,-16.6271,0.458924
0.0745007,-36.1248,-321.266,-232.146,-16.6852,0.461007
0.0746007,-42.5479,-322.704,-235.61,-16.7441,0.463003
0.0747007,-48.9153,-323.823,-238.943,-16.8038,0.464913
0.0748007,-55.2207,-324.623,-242.14,-16.8644,0.466735
0.0749007,-61.4577,-325.102,-245.199,-16.9257,0.468468
0.0750007,-67.6202,-325.26,-248.118,-16.9877,0.470114
0.0751007,-73.7021,-325.097,-250.896,-17.0504,0.47167
0.0752007,-79.6972,-324.614,-253.529,-17.1138,0.473137
0.0753007,-85.5996,-323.81,-256.015,-17.1778,0.474514
0.0754007,-91.4034,-322.686,-258.354,-17.2424,0.475801
0.0755007,-97.1028,-321.245,-260.542,-17.3075,0.476998
0.0756007,-102.692,-319.486,-262.58,-17.3732,0.478104
0.0757007,-108.166,-317.411,-264.464,-17.4393,0.479118
0.0758007,-113.519,-315.024,-266.195,-17.5058,0.480042
0.0759007,-118.745,-312.325,-267.77,-17.5728,0.480874
0.0760007,-123.84,-309.319,-269.189,-17.6401,0.481615
0.0761007,-128.797,-306.007,-270.451,-17.7077,0.482263
0.0762007,-133.614,-302.393,-271.555,-17.7756,0.48282
0.0763007,-138.284,-298.48,-272.501,-17.8437,0.483285
0.0764007,-142.802,-294.273,-273.288,-17.912,0.483657
0.0765007,-147.165,-289.776,-273.916,-17.9805,0.483937
0.0766007,-151.369,-284.993,-274.384,-18.0491,0.484125
0.0767007,-155.408,-279.928,-274.693,-18.1178,0.484221
0.0768007,-159.278,-274.587,-274.843,-18.1865,0.484225
0.0769007,-162.977,-268.975,-274.834,-18.2552,0.484136
0.0770007,-166.5,-263.098,-274.666,-18.3239,0.483955
0.0771007,-169.844,-256.961,-274.34,-18.3924,0.483683
0.0772007,-173.005,-250.57,-273.857,-18.4609,0.483318
0.0773007,-175.98,-243.933,-273.217,-18.5292,0.482862
0.0774007,-178.767,-237.054,-272.421,-18.5973,0.482314
0.0775007,-181.362,-229.941,-271.47,-18.6652,0.481675
0.0776007,-183.762,-222.602,-270.366,-18.7328,0.480944
0.0777007,-185.967,-215.043,-269.11,-18.8,0.480123
0.0778007,-187.972,-207.271,-267.702,-18.867,0.479211
0.0779007,-189.777,-199.295,-266.145,-18.9335,0.478208
0.0780007,-191.38,-191.123,-264.441,-18.9996,0.477116
0.0781007,-192.778,-182.761,-262.59,-19.0653,0.475934
0.0782008,-193.97,-174.22,-260.596,-19.1304,0.474662
0.0783008,-194.956,-165.506,-258.459,-19.195,0.473301
0.0784008,-195.734,-156.629,-256.183,-19.2591,0.471852
0.0785008,-196.304,-147.598,-253.769,-19.3225,0.470315
0.0786008,-196.664,-138.421,-251.219,-19.3853,0.46869
0.0787008,-196.815,-129.107,-248.536,-19.4475,0.466977
0.0788008,-196.756,-119.666,-245.723,-19.5089,0.465178
0.0789008,-196.487,-110.106,-242.782,-19.5696,0.463293
0.0790008,-196.009,-100.438,-239.716,-19.6295,0.461322
0.0791008,-195.322,-90.6712,-236.528,-19.6886,0.459266
0.0792008,-194.427,-80.8146,-233.22,-19.7469,0.457126
0.0793008,-193.324,-70.8783,-229.796,-19.8044,0.454902
0.0794008,-192.015,-60.872,-226.259,-19.861,0.452594
0.0795008,-190.501,-50.8056,-222.611,-19.9166,0.450204
0.0796008,-188.783,-40.6891,-218.857,-19.9713,0.447732
0.0797008,-186.863,-30.5325,-214.999,-20.0251,0.445178
0.0798008,-184.743,-20.3457,-211.041,-20.0778,0.442545
0.0799008,-182.425,-10.1388,-206.986,-20.1296,0.439831
0.0800008,-179.912,0.0780558,-202.838,-20.1803,0.437039
0.0801008,-177.205,10.2949,-198.6,-20.2299,0.434168
0.0802008,-174.308,20.5015,-194.276,-20.2785,0.431221
0.0803008,-171.223,30.6879,-189.87,-20.326,0.428197
0.0804008,-167.954,40.844,-185.385,-20.3723,0.425097
0.0805008,-164.503,50.9598,-180.826,-20.4175,0.421923
0.0806008,-160.873,61.0253,-176.196,-20.4616,0.418675
0.0807008,-157.07,71.0306,-171.499,-20.5045,0.415354
0.0808008,-153.095,80.9658,-166.739,-20.5461,0.411962
0.0809008,-148.954,90.8211,-161.92,-20.5866,0.408499
0.0810008,-144.65,100.587,-157.047,-20.6259,0.404966
0.0811008,-140.188,110.253,-152.122,-20.6639,0.401365
0.0812008,-135.571,119.811,-147.15,-20.7007,0.397697
0.0813008,-130.805,129.25,-142.136,-20.7362,0.393962
0.0814008,-125.894,138.562,-137.084,-20.7705,0.390162
0.0815008,-120.843,147.737,-131.997,-20.8035,0.386298
0.0816008,-115.656,156.766,-126.879,-20.8352,0.382371
0.0817008,-110.34,165.641,-121.736,-20.8657,0.378383
0.0818008,-104.899,174.352,-116.571,-20.8948,0.374335
0.0819008,-99.3386,182.89,-111.389,-20.9226,0.370228
0.0820008,-93.6642,191.249,-106.193,-20.9492,0.366064
0.0821008,-87.8815,199.419,-100.988,-20.9744,0.361845
0.0822008,-81.9961,207.392,-95.7778,-20.9984,0.35757
0.0823008,-76.0139,215.16,-90.5671,-21.021,0.353243
0.0824008,-69.9406,222.716,-85.36,-21.0424,0.348865
0.0825008,-63.7824,230.052,-80.1605,-21.0624,0.344437
0.0826008,-57.5452,237.161,-74.9729,-21.0812,0.339961
0.0827008,-51.2352,244.036,-69.8014,-21.0986,0.335438
0.0828008,-44.8585,250.67,-64.6501,-21.1148,0.330872
0.0829008,-38.4215,257.057,-59.5231,-21.1296,0.326263
0.0830008,-31.9305,263.19,-54.4245,-21.1433,0.321613
0.0831008,-25.3919,269.063,-49.3585,-21.1556,0.316925
0.0832008,-18.812,274.671,-44.3289,-21.1667,0.3122
0.0833008,-12.1974,280.008,-39.3399,-21.1765,0.307441
0.0834008,-5.55454,285.068,-34.3954,-21.1851,0.302649
0.0835008,1.11003,289.847,-29.4994,-21.1925,0.297828
0.0836008,7.78977,294.34,-24.6557,-21.1987,0.29298
0.0837008,14.4781,298.542,-19.8682,-21.2036,0.288107
0.0838008,21.1685,302.45,-15.1406,-21.2074,0.283213
0.0839008,27.8544,306.06,-10.4768,-21.21,0.278299
0.0840008,34.5292,309.367,-5.88041,-21.2115,0.273369
0.0841008,41.1863,312.369,-1.35506,-21.2118,0.268425
0.0842009,47.8192,315.063,3.09567,-21.2111,0.263472
0.0843009,54.4215,317.445,7.46824,-21.2092,0.258513
0.0844009,60.9866,319.515,11.7592,-21.2063,0.253551
0.0845009,67.508,321.269,15.9652,-21.2023,0.248591
0.0846009,73.9795,322.706,20.0828,-21.1972,0.243635
0.0847009,80.3946,323.825,24.1089,-21.1912,0.238689
0.0848009,86.747,324.624,28.0403,-21.1842,0.233758
0.0849009,93.0305,325.102,31.8738,-21.1762,0.228845
0.0850009,99.239,325.26,35.6065,-21.1673,0.223957
0.0851009,105.366,325.097,39.2353,-21.1575,0.219099
0.0852009,111.407,324.613,42.7575,-21.1468,0.214277
0.0853009,117.354,323.808,46.1703,-21.1353,0.209497
0.0854009,123.202,322.684,49.4709,-21.1229,0.204766
0.0855009,128.946,321.242,52.6568,-21.1098,0.200091
0.0856009,134.579,319.482,55.7255,-21.0958,0.195481
0.0857009,140.097,317.408,58.6745,-21.0812,0.190942
0.0858009,145.493,315.019,61.5016,-21.0658,0.186485
0.0859009,150.763,312.321,64.2045,-21.0497,0.182119
0.0860009,155.901,309.313,66.781,-21.033,0.177854
0.0861009,160.903,306.001,69.2292,-21.0157,0.1737
0.0862009,165.763,302.386,71.5472,-20.9978,0.169669
