Model,RTH1004
SerialNumber,104117
Firmware Version,'1.70.3.2'

Acquisition Time Stamp,2023-04-12 15:05:01.141602729,2023-04-12 15:05:01.141602729
Waveform Type,ANALOG,
Acquisition Mode,SAMPLE,
Horizontal Unit,s,
Horizontal Scale,5e-08,
Horizontal Position,2e-07,
Reference Point,50 %,
Sample Interval,4e-10,
Record Length,1250,
Probe Setting,'10:1','10:1'
Vertical Unit,V,V
Vertical Scale,2,2
Vertical Position,-3,1
Vertical Offset,0,0
History Index,0,0
History Time Stamp,0.000000000000,0.000000000000
,,
TIME,CH1,CH3
1.808e-07,0.0392157,0.0392157
1.812e-07,0.0392157,0.00784314
1.816e-07,0.00784314,0.00784314
1.82e-07,0.00784314,0.00784314
1.824e-07,-0.0235294,-0.0235294
1.828e-07,-0.0235294,-0.0235294
1.832e-07,-0.054902,-0.0235294
1.836e-07,-0.054902,-0.0235294
1.84e-07,-0.0862745,-0.0235294
1.844e-07,-0.0862745,-0.0235294
1.848e-07,-0.117647,-0.0235294
1.852e-07,-0.14902,-0.0235294
1.856e-07,-0.14902,-0.0235294
1.86e-07,-0.14902,-0.0235294
1.864e-07,-0.180392,0.00784314
1.868e-07,-0.180392,0.00784314
1.872e-07,-0.211765,0.00784314
1.876e-07,-0.211765,0.0392157
1.88e-07,-0.211765,0.0392157
1.884e-07,-0.211765,0.0392157
1.888e-07,-0.243137,0.0705882
1.892e-07,-0.243137,0.0705882
1.896e-07,-0.243137,0.101961
1.9e-07,-0.243137,0.101961
1.904e-07,-0.243137,0.101961
1.908e-07,-0.243137,0.133333
1.912e-07,-0.243137,0.133333
1.916e-07,-0.243137,0.133333
1.92e-07,-0.243137,0.164706
1.924e-07,-0.211765,0.164706
1.928e-07,-0.211765,0.164706
1.932e-07,-0.211765,0.196078
1.936e-07,-0.211765,0.196078
1.94e-07,-0.180392,0.196078
1.944e-07,-0.180392,0.196078
1.948e-07,-0.14902,0.196078
1.952e-07,-0.14902,0.196078
1.956e-07,-0.117647,0.196078
1.96e-07,-0.0862745,0.227451
1.964e-07,-0.054902,0.227451
1.968e-07,-0.054902,0.258824
1.972e-07,-0.0235294,0.290196
1.976e-07,-0.0235294,0.321569
1.98e-07,0.00784314,0.384314
1.984e-07,0.00784314,0.478431
1.988e-07,0.00784314,0.541176
1.992e-07,0.00784314,0.666667
1.996e-07,0.00784314,0.792157
2e-07,-0.0235294,0.94902
2.004e-07,-0.0235294,1.13725
2.008e-07,-0.0235294,1.32549
2.012e-07,-0.054902,1.51373
2.016e-07,-0.054902,1.70196
2.02e-07,-0.054902,1.92157
2.024e-07,-0.0862745,2.14118
2.028e-07,-0.0862745,2.36078
2.032e-07,-0.0862745,2.54902
2.036e-07,-0.0862745,2.76863
2.04e-07,-0.0862745,2.95686
2.044e-07,-0.0862745,3.1451
2.048e-07,-0.0862745,3.30196
2.052e-07,-0.0862745,3.4902
2.056e-07,-0.0862745,3.61569
2.06e-07,-0.0862745,3.77255
